location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
CASTLE H,Wilmington,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,-1.4,µg/m³,34.3561,-77.8617,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
BRYSON,SWAIN,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,3.1,µg/m³,35.4356,-83.4436,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
Millbrook NCore,Raleigh-Cary,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,7.7,µg/m³,35.856098,-78.574203,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Carolina DEQ - Divison of Air Quality""}]"
Dunn Center,DUNN,US,2017-02-26T07:00:00.000Z,2017-02-26T00:00:00-07:00,pm25,7.2,µg/m³,47.320301,-102.526398,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""North Dakota Department of Health""}]"
Sycamore,Cincinnati-Middletown,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,6.9,µg/m³,39.2787,-84.36612,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
Colerain,Cincinnati-Middletown,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,2.2,µg/m³,39.21494,-84.69086,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
Taft,Cincinnati-Middletown,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,8.6,µg/m³,39.12886,-84.50404,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
Erie,Toledo,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,5.5,µg/m³,41.644067,-83.54625,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
East High School,Akron,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,11.7,µg/m³,41.063526,-81.468956,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
Moore,Oklahoma City,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,6.4,µg/m³,35.32,-97.4883,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Oklahoma Department of Environmental Quality""}]"
North OKC,Oklahoma City,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,6,µg/m³,35.612801,-97.472198,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Oklahoma Department of Environmental Quality""}]"
Glenpool,Tulsa,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,10.8,µg/m³,35.9525,-96.0033,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Oklahoma Department of Environmental Quality""}]"
Eugene - Amazon Park,Eugene-Springfield,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,21.9,µg/m³,44.0263,-123.08377,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Lane Regional Air Protection Agency""}]"
KITT,Pittsburgh,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,11.9,µg/m³,40.8142,-79.565,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
BEAV,Pittsburgh,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,6.9,µg/m³,40.747799,-80.316704,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
ALTO,Altoona,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,7.3,µg/m³,40.515,-78.3889,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
JOHN,Johnstown,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,14.7,µg/m³,40.3097,-78.9158,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
STAT,State College,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,2.6,µg/m³,40.8114,-77.8769,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
HARR,Harrisburg-Carlisle,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,4.7,µg/m³,40.246992,-76.846988,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
CHES,Philadelphia-Camden-Wilmington,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,1.5,µg/m³,39.8356,-75.3725,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
ERIE,Erie,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,4.3,µg/m³,42.1428,-80.0372,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
HOLB,GREENE,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,13.6,µg/m³,39.82,-80.2897,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
SCRA,Scranton--Wilkes-Barre,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,2,µg/m³,41.4428,-75.6231,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
Farrell - PA,Youngstown-Warren-Boardman,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,14.5,µg/m³,41.215,-80.485,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
CHAR,Pittsburgh,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,2.8,µg/m³,40.1469,-79.9033,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
WASH,Pittsburgh,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,4.4,µg/m³,40.17,-80.2617,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
FLOR,Pittsburgh,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,4.2,µg/m³,40.4447,-80.42,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
GREE,Pittsburgh,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,7.7,µg/m³,40.3053,-79.5061,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
YORK,York-Hanover,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,8.7,µg/m³,39.9653,-76.6994,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
W Greenwich,Providence-New Bedford-Fall River,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,1,µg/m³,41.615,-71.7197,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Rhode Island Dept. of Environmental Management""}]"
AIR LAB,Knoxville,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,7,µg/m³,35.9803,-83.9306,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Knox County Dept. of Air Quality Management""}]"
San Antonio Northwes,San Antonio,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,6.9,µg/m³,29.514999,-98.620003,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Selma C301,San Antonio,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,8,µg/m³,29.5875,-98.3122,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Calaveras Lake C59,San Antonio,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,6.5,µg/m³,29.275299,-98.311699,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Denton Airport South,Dallas-Fort Worth-Arlington,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,12.2,µg/m³,33.1944,-97.1933,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Midlothian OFW C52,Dallas-Fort Worth-Arlington,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,8.5,µg/m³,32.482081,-97.026922,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
El Paso UTEP C12,El Paso,US,2017-02-26T07:00:00.000Z,2017-02-26T00:00:00-07:00,pm25,6.8,µg/m³,31.768056,-106.501111,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Kent-James & Central,Seattle-Tacoma-Bellevue,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,10.4,µg/m³,47.386101,-122.230202,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Tacoma-L St,Seattle-Tacoma-Bellevue,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,2.6,µg/m³,47.1864,-122.4517,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Lynnwood-212th,Seattle-Tacoma-Bellevue,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,0.6,µg/m³,47.8064,-122.3167,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Marysville-7th Ave,Seattle-Tacoma-Bellevue,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,10.8,µg/m³,48.055,-122.175797,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Spokane-Monroe St.,Spokane,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,4.6,µg/m³,47.6997,-117.4263,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Lacey-College St,Olympia,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,3.1,µg/m³,47.029301,-122.821503,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Miller State Park,Manchester-Nashua,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,1,µg/m³,42.86183,-71.878626,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""New Hampshire Dept. of Environmental Services""}]"
Viking Lake State Pa,MONTGOMERY,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,5,µg/m³,40.970001,-95.044998,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Iowa DNR""}]"
AREN,Gettysburg,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,3.2,µg/m³,39.9233,-77.3081,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Pennsylvania Dept. of Environmental Protection""}]"
Laredo C313,Laredo,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,7.2,µg/m³,27.5994,-99.5333,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Southwick Community,Louisville,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,10.9,µg/m³,38.2317,-85.8156,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Louisville Metro Air Pollution Control District""}]"
Taos Fire Station,Taos,US,2017-02-26T07:00:00.000Z,2017-02-26T00:00:00-07:00,pm25,8,µg/m³,36.3833,-105.5833,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""New Mexico Air Quality Bureau""}]"
Anthony,Las Cruces,US,2017-02-26T07:00:00.000Z,2017-02-26T00:00:00-07:00,pm25,6,µg/m³,32.0036,-106.5992,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""New Mexico Air Quality Bureau""}]"
Providence,Providence-New Bedford-Fall River,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,5,µg/m³,41.8081,-71.415,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Rhode Island Dept. of Environmental Management""}]"
Santa Maria - Broadw,Santa Barbara-Santa Maria,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,3,µg/m³,34.9481,-120.4344,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Bangor,Bangor,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,-4,µg/m³,44.798859,-68.769676,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Maine Dept. of Environmental Protection""}]"
Puyallup-128th St,Seattle-Tacoma-Bellevue,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,2.4,µg/m³,47.140499,-122.299202,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Savannah L&A,Savannah,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,1.7,µg/m³,32.0903,-81.1306,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Georgia Department of Natural Resources""}]"
Canton,Canton-Massillon,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,6.5,µg/m³,40.800797,-81.372853,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Ohio EPA-DAPC""}]"
Aberdeen-Division St,Aberdeen,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,3.5,µg/m³,46.9772,-123.8317,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Port Townsend-San Ju,JEFFERSON,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,7.4,µg/m³,48.129101,-122.7789,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
St. Paul-Harding H.S,Minneapolis-St. Paul-Bloomington,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,6,µg/m³,44.9594,-93.0356,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Minnesota Pollution Control Agency""}]"
Corpus Christi - Nat,Kingsville,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,12.5,µg/m³,27.4269,-97.2986,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Texas Commission on Environmental Quality""}]"
Nampa Fire Station,Boise City-Nampa,US,2017-02-26T07:00:00.000Z,2017-02-26T00:00:00-07:00,pm25,7,µg/m³,43.58031,-116.562676,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Idaho Department of Environmental Quality""}]"
Salmon PM2.5,LEMHI,US,2017-02-26T07:00:00.000Z,2017-02-26T00:00:00-07:00,pm25,16,µg/m³,45.178699,-113.892998,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Idaho Department of Environmental Quality""}]"
Lewiston,Lewiston,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,8,µg/m³,46.408501,-116.991402,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Idaho Department of Environmental Quality""}]"
Apple Valley,Minneapolis-St. Paul-Bloomington,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,5,µg/m³,44.7383,-93.2372,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Minnesota Pollution Control Agency""}]"
Minneapolis-Phillips,Minneapolis-St. Paul-Bloomington,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,4,µg/m³,44.9536,-93.2581,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Minnesota Pollution Control Agency""}]"
St. Michael,Minneapolis-St. Paul-Bloomington,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,6,µg/m³,45.2108,-93.6686,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Minnesota Pollution Control Agency""}]"
St. Cloud,Minneapolis-St. Paul-Bloomington,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,4,µg/m³,45.55,-94.1333,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Minnesota Pollution Control Agency""}]"
Rochester,Rochester,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,6,µg/m³,43.9947,-92.4497,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Minnesota Pollution Control Agency""}]"
MLK,Philadelphia-Camden-Wilmington,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,4.2,µg/m³,39.7394,-75.5581,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Delaware Dept. of Natural Resources and Environment""}]"
CHI_COM,Chicago-Naperville-Joliet,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,7.8,µg/m³,41.7547,-87.7136,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Illinois EPA""}]"
CHI_SP,Chicago-Naperville-Joliet,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,9.2,µg/m³,41.9136,-87.7239,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Illinois EPA""}]"
San Andreas,CALAVERAS,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,12,µg/m³,38.2019,-120.680603,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Colusa - Sunrise Blv,COLUSA,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,7,µg/m³,39.2031,-122.0169,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Concord,San Francisco-Oakland-Fremont,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,14,µg/m³,37.9383,-122.025,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
Calexico - Ethel Str,El Centro,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,7,µg/m³,32.676102,-115.483299,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Mojave - 923 Poole S,Bakersfield,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,13,µg/m³,35.0506,-118.1464,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Bakersfield - Califo,Bakersfield,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,32,µg/m³,35.3561,-119.0403,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
San Rafael,San Francisco-Oakland-Fremont,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,8,µg/m³,37.9722,-122.5189,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
Mesa-Pepoit Way (tem,Kennewick-Richland-Pasco,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,4.4,µg/m³,46.5754,-119.0021,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Bellevue-Bellevue Wa,Seattle-Tacoma-Bellevue,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,3,µg/m³,47.613,-122.2017,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Walla Walla-12th St,Walla Walla,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,2.6,µg/m³,46.0588,-118.3514,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Washington Department of Ecology""}]"
Montclaire,Charlotte-Gastonia-Concord,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,4.4,µg/m³,35.1514,-80.8669,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Mecklenburg County Air Quality""}]"
Oakridge - Willamett,Eugene-Springfield,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,29.5,µg/m³,43.74436,-122.480506,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Lane Regional Air Protection Agency""}]"
Yosemite Village - V,MARIPOSA,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,8,µg/m³,37.7486,-119.5869,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""California Air Resources Board""}]"
Burlington,Burlington-South Burlington,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,1.9,µg/m³,44.476101,-73.210297,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Vermont Air Quality & Climate Division""}]"
San Pablo - Rumrill,San Francisco-Oakland-Fremont,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,13,µg/m³,37.9604,-122.3571,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""San Francisco Bay Area AQMD""}]"
Niland - English Roa,El Centro,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,12,µg/m³,33.2136,-115.5444,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Imperial County Air Pollution Control District""}]"
Lancaster-Division,Los Angeles-Long Beach-Santa Ana,US,2017-02-26T07:00:00.000Z,2017-02-25T23:00:00-08:00,pm25,7.8,µg/m³,34.669589,-118.130689,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Mojave Desert AQMD""}]"
West Duluth,Duluth,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,8,µg/m³,46.743889,-92.166946,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Minnesota Pollution Control Agency""}]"
Ponca City,KAY,US,2017-02-26T07:00:00.000Z,2017-02-26T01:00:00-06:00,pm25,6.9,µg/m³,36.697189,-97.081278,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Oklahoma Department of Environmental Quality""}]"
Eliza Howell- Roadwa,WAYNE,US,2017-02-26T07:00:00.000Z,2017-02-26T02:00:00-05:00,pm25,7,µg/m³,42.38599,-83.266319,"[{""name"":""US EPA AirNow"",""url"":""http://www.airnow.gov/""},{""name"":""Michigan Department of Environmental Quality""}]"
